TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
JPY;2017-08-26;;;;53.9496;;;100
KGS;2017-08-26;;;;85.7212;;;100
KRW;2017-08-26;;;;52.4954;;;1000
KZT;2017-08-26;;;;17.7813;;;100
MDL;2017-08-26;;;;32.9973;;;10
NOK;2017-08-26;;;;75.4366;;;10
PLN;2017-08-26;;;;16.3798;;;1
RON;2017-08-26;;;;15.2062;;;1
SEK;2017-08-26;;;;73.3304;;;10
SGD;2017-08-26;;;;43.4781;;;1
TJS;2017-08-26;;;;67.0988;;;10
TMT;2017-08-26;;;;16.9235;;;1
TRY;2017-08-26;;;;16.9857;;;1
UAH;2017-08-26;;;;23.1452;;;10
USD;2017-08-26;;;;59.1476;;;1
UZS;2017-08-26;;;;14.1424;;;1000
XDR;2017-08-26;;;;83.4182;;;1
ZAR;2017-08-26;;;;44.999;;;10
AMD;2017-08-29;;;;12.2355;;;100
AUD;2017-08-29;;;;46.5565;;;1
AZN;2017-08-29;;;;34.4211;;;1
BGN;2017-08-29;;;;35.7255;;;1
BRL;2017-08-29;;;;18.5263;;;1
BYN;2017-08-29;;;;30.4694;;;1
CAD;2017-08-29;;;;46.9653;;;1
CHF;2017-08-29;;;;61.3699;;;1
CNY;2017-08-29;;;;88.2741;;;10
CZK;2017-08-29;;;;26.7631;;;10
DKK;2017-08-29;;;;93.9305;;;10
EUR;2017-08-29;;;;69.8465;;;1
GBP;2017-08-29;;;;75.5314;;;1
HKD;2017-08-29;;;;74.8318;;;10
HUF;2017-08-29;;;;22.9758;;;100
INR;2017-08-29;;;;91.6586;;;100
JPY;2017-08-29;;;;53.6242;;;100
KGS;2017-08-29;;;;84.8506;;;100
